fiscal_year,Query_Run_Date,Customer,popStatecode,StartYearObligatedAmount,StartYearbaseandexercisedoptionsvalue,StartYearMaxOfbaseandalloptions,CountOfPIID,CountofModnumber,SumOfobligatedAmount,SumOfnumberOfActions
2008,35:17.9,Defense,NC,Less than $250 thousand,$1 - <$5 million,$1 - <$5 million,5,6,549095.59,6
2012,35:17.9,Defense,NC,$250 thousand - <$1 million,$1 - <$5 million,$1 - <$5 million,4,12,2199761.28,12
2011,35:17.9,Defense,NC,$250 thousand - <$1 million,Zero value,Zero value,28,80,14085075.34,80
2013,35:17.9,Defense,NC,$1 - <$5 million,$250 thousand - <$1 million,$250 thousand - <$1 million,2,12,2271289.766,12
2005,35:17.9,Defense,NC,$250 thousand - <$1 million,Zero value,$250 thousand - <$1 million,2,2,1349251,2
2006,35:17.9,Defense,NC,Deobligation,Deobligation,Deobligation,11,11,-280825.75,11
2006,35:17.9,Defense,NC,Less than $250 thousand,Less than $250 thousand,Deobligation,1,6,223070,6
2008,35:17.9,Defense,NC,Less than $250 thousand,Less than $250 thousand,Less than $250 thousand,15113,19713,454173189.2,33322
2007,35:17.9,Defense,NC,Zero value,Deobligation,Deobligation,5,13,0,13
2008,35:17.9,Defense,NC,$1 - <$5 million,$1 - <$5 million,$1 - <$5 million,347,691,730030073.8,15084
2007,35:17.9,Defense,NC,Less than $250 thousand,$250 thousand - <$1 million,Less than $250 thousand,1,3,189418,3
2002,35:17.9,Defense,NC,Zero value,Zero value,$250 thousand - <$1 million,32,32,0,32
2005,35:17.9,Defense,NC,Less than $250 thousand,Less than $250 thousand,Less than $250 thousand,68,86,2147854.18,88
2008,35:17.9,Defense,NC,$1 - <$5 million,$1 - <$5 million,$25 - <$100 million,2,4,6040404,4
2013,35:17.9,Defense,NC,Less than $250 thousand,Less than $250 thousand,Zero value,273,463,12219905.66,463
2012,35:17.9,Defense,NC,$1 - <$5 million,Deobligation,Deobligation,2,8,2918898.95,8
2007,35:17.9,Defense,NC,$100 - <$500 million,$100 - <$500 million,$100 - <$500 million,1,2,134380000,2
2006,35:17.9,Defense,NC,Less than $250 thousand,Less than $250 thousand,Less than $250 thousand,2709,3277,95656300.96,3505
2011,35:17.9,Defense,NC,$250 thousand - <$1 million,$250 thousand - <$1 million,$5 - <$25 million,1,1,750000,1
2007,35:17.9,Defense,NC,$1 - <$5 million,Deobligation,Deobligation,4,11,6493527,11
2006,35:17.9,Defense,NC,$1 - <$5 million,$1 - <$5 million,$1 - <$5 million,59,75,124769369.5,207
2008,35:17.9,Defense,NC,$250 thousand - <$1 million,$1 - <$5 million,$5 - <$25 million,2,6,1287035.75,6
2010,35:17.9,Defense,NC,Zero value,$1 - <$5 million,$1 - <$5 million,5,5,0,5
2003,35:17.9,Defense,NC,$5 - <$25 million,Zero value,Zero value,55,151,568262922,155
2009,35:17.9,Defense,NC,Zero value,$1 - <$5 million,$5 - <$25 million,2,3,0,3
2007,35:17.9,Defense,NC,$25 - <$100 million,Greater than $500 million,Greater than $500 million,1,3,57431173,3
2008,35:17.9,Defense,NC,Zero value,Zero value,Less than $250 thousand,6,8,0,8
2004,35:17.9,Defense,NC,$5 - <$25 million,Zero value,Zero value,54,167,632018316,167
2010,35:17.9,Defense,NC,$5 - <$25 million,$5 - <$25 million,Deobligation,3,18,27639456.42,29
2010,35:17.9,Defense,NC,Deobligation,Deobligation,Zero value,5,5,-386359.08,5
2006,35:17.9,Defense,NC,Deobligation,Zero value,Zero value,741,967,-50800659.48,974
2008,35:17.9,Defense,NC,Zero value,Zero value,Zero value,994,1473,0,1475
2011,35:17.9,Defense,NC,Less than $250 thousand,Less than $250 thousand,Zero value,250,441,10190994.63,441
2011,35:17.9,Defense,NC,$250 thousand - <$1 million,Less than $250 thousand,Deobligation,2,10,854841.36,10
2004,35:17.9,Defense,NC,Deobligation,Deobligation,Deobligation,3,4,-1627602.78,4
2010,35:17.9,Defense,NC,$1 - <$5 million,$1 - <$5 million,Zero value,9,22,17585034.35,22
2012,35:17.9,Defense,NC,$1 - <$5 million,$5 - <$25 million,$5 - <$25 million,2,9,8913885.5,9
2010,35:17.9,Defense,NC,Zero value,$250 thousand - <$1 million,$1 - <$5 million,7,7,0,7
2009,35:17.9,Defense,NC,Deobligation,$250 thousand - <$1 million,Deobligation,1,7,-88316.4,7
2009,35:17.9,Defense,NC,$1 - <$5 million,$1 - <$5 million,$25 - <$100 million,1,1,4442176.95,1
2002,35:17.9,Defense,NC,Less than $250 thousand,Deobligation,Less than $250 thousand,1,2,224440,3
2005,35:17.9,Defense,NC,Deobligation,$250 thousand - <$1 million,$250 thousand - <$1 million,1,3,-725000,3
2013,35:17.9,Defense,NC,$250 thousand - <$1 million,$1 - <$5 million,Zero value,2,3,1494341,3
2009,35:17.9,Defense,NC,Less than $250 thousand,$250 thousand - <$1 million,$1 - <$5 million,3,3,266582,3
2011,35:17.9,Defense,NC,$1 - <$5 million,$1 - <$5 million,Deobligation,6,21,14003819.54,21
2012,35:17.9,Defense,NC,$1 - <$5 million,$250 thousand - <$1 million,$1 - <$5 million,1,6,1044376.87,6
2013,35:17.9,Defense,NC,$250 thousand - <$1 million,Less than $250 thousand,Less than $250 thousand,7,28,3073424.603,28
2009,35:17.9,Defense,NC,$1 - <$5 million,$1 - <$5 million,Zero value,6,26,15446584,26
2011,35:17.9,Defense,NC,$250 thousand - <$1 million,$5 - <$25 million,$25 - <$100 million,1,4,432194.67,4
2006,35:17.9,Defense,NC,$250 thousand - <$1 million,$250 thousand - <$1 million,$1 - <$5 million,4,4,2290170,4
2012,35:17.9,Defense,NC,$1 - <$5 million,$1 - <$5 million,$5 - <$25 million,13,42,30022351.6,42
2006,35:17.9,Defense,NC,Zero value,Less than $250 thousand,Zero value,3,4,0,4
2007,35:17.9,Defense,NC,Zero value,Less than $250 thousand,$1 - <$5 million,1,1,0,1
2011,35:17.9,Defense,NC,$1 - <$5 million,Deobligation,Deobligation,2,7,5479716.24,7
2009,35:17.9,Defense,NC,$25 - <$100 million,Deobligation,Deobligation,1,11,52933780.99,11
2013,35:17.9,Defense,NC,$5 - <$25 million,Zero value,Deobligation,1,3,7925949,6
2007,35:17.9,Defense,NC,Deobligation,Deobligation,Deobligation,172,219,-6891789.6,219
2012,35:17.9,Defense,NC,Less than $250 thousand,$250 thousand - <$1 million,$1 - <$5 million,7,16,991980.71,16
2009,35:17.9,Defense,NC,Zero value,$5 - <$25 million,$5 - <$25 million,2,10,0,10
2009,35:17.9,Defense,NC,$1 - <$5 million,Zero value,Zero value,19,83,35641627.12,83
2009,35:17.9,Defense,NC,Less than $250 thousand,$5 - <$25 million,$25 - <$100 million,1,1,44560.6,2
2008,35:17.9,Defense,NC,Zero value,Less than $250 thousand,Zero value,11,16,0,16
2013,35:17.9,Defense,NC,$250 thousand - <$1 million,$250 thousand - <$1 million,Zero value,38,91,18171826.05,91
2006,35:17.9,Defense,NC,$25 - <$100 million,$250 thousand - <$1 million,$250 thousand - <$1 million,1,25,53166210,25
2011,35:17.9,Defense,NC,$1 - <$5 million,$250 thousand - <$1 million,Zero value,1,3,1485108.88,3
2013,35:17.9,Defense,NC,Zero value,Zero value,Zero value,1035,1401,0,1407
2005,35:17.9,Defense,NC,$250 thousand - <$1 million,Zero value,$5 - <$25 million,1,4,645703,4
2007,35:17.9,Defense,NC,$1 - <$5 million,$1 - <$5 million,$1 - <$5 million,254,486,525283303.4,989
2012,35:17.9,Defense,NC,$1 - <$5 million,$250 thousand - <$1 million,$250 thousand - <$1 million,1,5,1358470.9,5
2009,35:17.9,Defense,NC,Deobligation,Deobligation,Zero value,1,3,-486809,3
2006,35:17.9,Defense,NC,Less than $250 thousand,$250 thousand - <$1 million,$250 thousand - <$1 million,8,13,706527.39,16
2002,35:17.9,Defense,NC,Zero value,Zero value,$1 - <$5 million,14,14,0,14
2011,35:17.9,Defense,NC,$250 thousand - <$1 million,$1 - <$5 million,$250 thousand - <$1 million,1,8,835747.71,8
2011,35:17.9,Defense,NC,Less than $250 thousand,$5 - <$25 million,Deobligation,1,4,178847.29,8
2008,35:17.9,Defense,NC,$25 - <$100 million,$25 - <$100 million,$25 - <$100 million,9,27,404001415,27
2013,35:17.9,Defense,NC,$5 - <$25 million,$1 - <$5 million,Deobligation,1,4,6057889.977,4
2010,35:17.9,Defense,NC,Zero value,$250 thousand - <$1 million,$250 thousand - <$1 million,19,24,0,24
2007,35:17.9,Defense,NC,$250 thousand - <$1 million,$25 - <$100 million,$25 - <$100 million,1,2,255708,2
2007,35:17.9,Defense,NC,$5 - <$25 million,$1 - <$5 million,$1 - <$5 million,1,3,6740830,3
2013,35:17.9,Defense,NC,$25 - <$100 million,$25 - <$100 million,$25 - <$100 million,14,65,440862200.5,65
2008,35:17.9,Defense,NC,$5 - <$25 million,$5 - <$25 million,$25 - <$100 million,4,17,48611873.25,17
2007,35:17.9,Defense,NC,Less than $250 thousand,$1 - <$5 million,$5 - <$25 million,2,2,406742.34,397
2007,35:17.9,Defense,NC,Zero value,$250 thousand - <$1 million,$250 thousand - <$1 million,28,38,0,38
2005,35:17.9,Defense,NC,Deobligation,Zero value,Zero value,546,777,-19642791,780
2010,35:17.9,Defense,NC,$25 - <$100 million,$5 - <$25 million,$25 - <$100 million,1,19,51855585.22,19
2012,35:17.9,Defense,NC,Deobligation,Less than $250 thousand,Less than $250 thousand,2,3,-687.66,3
2008,35:17.9,Defense,NC,$25 - <$100 million,$25 - <$100 million,$100 - <$500 million,2,2,139150968.1,2
2013,35:17.9,Defense,NC,Less than $250 thousand,Less than $250 thousand,$250 thousand - <$1 million,44,74,5830868.975,74
2009,35:17.9,Defense,NC,$5 - <$25 million,$5 - <$25 million,$25 - <$100 million,4,25,69114404.54,26
2012,35:17.9,Defense,NC,$250 thousand - <$1 million,Zero value,Zero value,26,80,11077715.34,80
2007,35:17.9,Defense,NC,Less than $250 thousand,$250 thousand - <$1 million,$1 - <$5 million,10,16,1357183.41,927
2007,35:17.9,Defense,NC,$1 - <$5 million,$1 - <$5 million,$5 - <$25 million,21,33,48106573.4,16095
2012,35:17.9,Defense,NC,$1 - <$5 million,$1 - <$5 million,Zero value,16,45,38813659.71,45
2005,35:17.9,Defense,NC,$1 - <$5 million,Zero value,Zero value,301,719,631506038,11426
2009,35:17.9,Defense,NC,Less than $250 thousand,Less than $250 thousand,$250 thousand - <$1 million,51,96,6024041.28,96
2007,35:17.9,Defense,NC,Less than $250 thousand,Less than $250 thousand,$250 thousand - <$1 million,71,110,7189117.99,1204
2007,35:17.9,Defense,NC,$250 thousand - <$1 million,$250 thousand - <$1 million,$100 - <$500 million,7,7,2849819.21,2764
2013,35:17.9,Defense,NC,$250 thousand - <$1 million,$250 thousand - <$1 million,$250 thousand - <$1 million,659,1189,324404557,2191
2012,35:17.9,Defense,NC,$250 thousand - <$1 million,$250 thousand - <$1 million,$1 - <$5 million,29,60,17059806.17,60
2006,35:17.9,Defense,NC,Less than $250 thousand,$250 thousand - <$1 million,Less than $250 thousand,1,4,233720.02,4
2006,35:17.9,Defense,NC,Less than $250 thousand,$1 - <$5 million,$1 - <$5 million,1,2,229,2
2002,35:17.9,Defense,NC,Less than $250 thousand,Zero value,Zero value,4897,5643,260184685,5680
2007,35:17.9,Defense,NC,Deobligation,Less than $250 thousand,Deobligation,1,1,-134019,1
2007,35:17.9,Defense,NC,Zero value,$1 - <$5 million,$1 - <$5 million,10,13,0,13
2005,35:17.9,Defense,NC,$250 thousand - <$1 million,$250 thousand - <$1 million,$250 thousand - <$1 million,10,15,4270496,15
2008,35:17.9,Defense,NC,Less than $250 thousand,$250 thousand - <$1 million,$1 - <$5 million,4,7,284797.27,7
2009,35:17.9,Defense,NC,$250 thousand - <$1 million,Zero value,Zero value,65,179,31897229.45,179
2003,35:17.9,Defense,NC,Less than $250 thousand,$1 - <$5 million,$1 - <$5 million,1,2,57301,2
2008,35:17.9,Defense,NC,Less than $250 thousand,Less than $250 thousand,$250 thousand - <$1 million,46,82,5521213.41,82
2010,35:17.9,Defense,NC,$1 - <$5 million,$1 - <$5 million,$25 - <$100 million,1,3,4456539.5,3
2007,35:17.9,Defense,NC,$250 thousand - <$1 million,$1 - <$5 million,$5 - <$25 million,16,18,11087826.81,6140
2011,35:17.9,Defense,NC,$5 - <$25 million,$5 - <$25 million,$1 - <$5 million,2,5,25886094.33,5
2011,35:17.9,Defense,NC,$5 - <$25 million,$250 thousand - <$1 million,$250 thousand - <$1 million,1,17,6317576.38,17
2006,35:17.9,Defense,NC,Zero value,Less than $250 thousand,$1 - <$5 million,2,2,0,2
2011,35:17.9,Defense,NC,$1 - <$5 million,$5 - <$25 million,$5 - <$25 million,4,24,10938850.86,24
2011,35:17.9,Defense,NC,$25 - <$100 million,$5 - <$25 million,$5 - <$25 million,1,32,26720726.77,32
2007,35:17.9,Defense,NC,$25 - <$100 million,$25 - <$100 million,$100 - <$500 million,1,3,25286040,3
2008,35:17.9,Defense,NC,$250 thousand - <$1 million,Zero value,Zero value,81,279,44497996.43,279
2010,35:17.9,Defense,NC,$250 thousand - <$1 million,Less than $250 thousand,Zero value,1,4,400867.9,4
2006,35:17.9,Defense,NC,$250 thousand - <$1 million,$250 thousand - <$1 million,$250 thousand - <$1 million,249,301,121236399.5,383
2009,35:17.9,Defense,NC,Deobligation,Zero value,Deobligation,1,2,-3917.4,2
2013,35:17.9,Defense,NC,Deobligation,Less than $250 thousand,Less than $250 thousand,5,8,-478612.7896,8
2012,35:17.9,Defense,NC,$250 thousand - <$1 million,$1 - <$5 million,$5 - <$25 million,2,6,1482922,6
2007,35:17.9,Defense,NC,$250 thousand - <$1 million,Zero value,Zero value,152,597,77725786.56,597
2012,35:17.9,Defense,NC,Less than $250 thousand,$1 - <$5 million,Zero value,1,2,168598,2
2007,35:17.9,Defense,NC,Zero value,$100 - <$500 million,$100 - <$500 million,1,1,0,1
2001,35:17.9,Defense,NC,$5 - <$25 million,Zero value,Zero value,39,111,405725266,111
2005,35:17.9,Defense,NC,$1 - <$5 million,$5 - <$25 million,$5 - <$25 million,1,1,3994080,1
2008,35:17.9,Defense,NC,Less than $250 thousand,$250 thousand - <$1 million,$250 thousand - <$1 million,39,66,5865742.21,85
2007,35:17.9,Defense,NC,Less than $250 thousand,Less than $250 thousand,Deobligation,4,7,239761.96,7
2003,35:17.9,Defense,NC,$250 thousand - <$1 million,$250 thousand - <$1 million,$250 thousand - <$1 million,2,3,1813502,3
2009,35:17.9,Defense,NC,Less than $250 thousand,Less than $250 thousand,Deobligation,47,150,3640586.48,151
2010,35:17.9,Defense,NC,$250 thousand - <$1 million,$1 - <$5 million,Zero value,1,3,365935.2,3
2002,35:17.9,Defense,NC,Less than $250 thousand,Less than $250 thousand,Less than $250 thousand,5,5,54050,5
2010,35:17.9,Defense,NC,$5 - <$25 million,$5 - <$25 million,$25 - <$100 million,2,9,20427102.41,17
2008,35:17.9,Defense,NC,Zero value,Less than $250 thousand,$250 thousand - <$1 million,1,1,0,1
2006,35:17.9,Defense,NC,$1 - <$5 million,$5 - <$25 million,$5 - <$25 million,1,1,4041323,1
2013,35:17.9,Defense,NC,$1 - <$5 million,$25 - <$100 million,$100 - <$500 million,1,2,1000000,4
2006,35:17.9,Defense,NC,$100 - <$500 million,Zero value,Zero value,1,2,141604375,2
2000,35:17.9,Defense,NC,$25 - <$100 million,Zero value,Zero value,3,4,114200000,4
2012,35:17.9,Defense,NC,$250 thousand - <$1 million,$1 - <$5 million,Less than $250 thousand,1,4,941917.54,4
2008,35:17.9,Defense,NC,$1 - <$5 million,$5 - <$25 million,Zero value,1,3,1301579,3
2012,35:17.9,Defense,NC,Less than $250 thousand,Less than $250 thousand,Less than $250 thousand,12015,14654,407160077.7,28609
2009,35:17.9,Defense,NC,$5 - <$25 million,$5 - <$25 million,$250 thousand - <$1 million,1,13,9767884.18,13
2006,35:17.9,Defense,NC,Less than $250 thousand,Less than $250 thousand,Zero value,21,45,1345965,45
2009,35:17.9,Defense,NC,Zero value,$1 - <$5 million,$1 - <$5 million,8,8,0,8
2010,35:17.9,Defense,NC,$1 - <$5 million,$1 - <$5 million,Less than $250 thousand,8,45,13606376.71,45
2007,35:17.9,Defense,NC,Zero value,Less than $250 thousand,$250 thousand - <$1 million,2,2,0,2
2013,35:17.9,Defense,NC,Zero value,Zero value,Deobligation,5,11,0,11
2001,35:17.9,Defense,NC,$25 - <$100 million,Zero value,Zero value,7,87,246860467,87
2011,35:17.9,Defense,NC,Deobligation,Less than $250 thousand,Less than $250 thousand,1,4,-280,4
2013,35:17.9,Defense,NC,$1 - <$5 million,$1 - <$5 million,Zero value,22,81,50436655.53,85
2009,35:17.9,Defense,NC,$1 - <$5 million,$1 - <$5 million,Less than $250 thousand,5,15,6787248.07,15
2012,35:17.9,Defense,NC,Zero value,$1 - <$5 million,$1 - <$5 million,5,5,0,5
2008,35:17.9,Defense,NC,Less than $250 thousand,$1 - <$5 million,Less than $250 thousand,1,3,97336,3
2010,35:17.9,Defense,NC,$25 - <$100 million,$25 - <$100 million,$25 - <$100 million,6,114,299190294.7,114
2012,35:17.9,Defense,NC,$5 - <$25 million,$5 - <$25 million,$100 - <$500 million,1,4,16928163,4
2003,35:17.9,Defense,NC,$1 - <$5 million,$1 - <$5 million,$1 - <$5 million,1,1,2412540,1
2013,35:17.9,Defense,NC,$250 thousand - <$1 million,Deobligation,Deobligation,17,80,7118426.37,80
2008,35:17.9,Defense,NC,Zero value,Zero value,Deobligation,5,7,0,7
2007,35:17.9,Defense,NC,$1 - <$5 million,$1 - <$5 million,Zero value,1,1,1003879.6,1
2013,35:17.9,Defense,NC,$5 - <$25 million,$5 - <$25 million,$250 thousand - <$1 million,3,13,45832837.21,13
2012,35:17.9,Defense,NC,Less than $250 thousand,$250 thousand - <$1 million,$250 thousand - <$1 million,6,10,789982.25,10
2005,35:17.9,Defense,NC,Deobligation,Deobligation,Deobligation,1,2,-7724.8,2
2013,35:17.9,Defense,NC,$100 - <$500 million,$5 - <$25 million,$5 - <$25 million,1,12,118779016.1,24
2000,35:17.9,Defense,NC,$1 - <$5 million,$1 - <$5 million,$1 - <$5 million,1,1,2817749,1
2013,35:17.9,Defense,NC,$1 - <$5 million,Deobligation,Deobligation,4,13,8429756.8,13
2011,35:17.9,Defense,NC,$250 thousand - <$1 million,$250 thousand - <$1 million,Deobligation,23,113,10584949.29,116
2013,35:17.9,Defense,NC,$250 thousand - <$1 million,$1 - <$5 million,$5 - <$25 million,1,1,746185,1
2011,35:17.9,Defense,NC,Deobligation,Less than $250 thousand,Zero value,1,3,-2293,3
2009,35:17.9,Defense,NC,Zero value,$250 thousand - <$1 million,Zero value,4,9,0,9
2012,35:17.9,Defense,NC,$1 - <$5 million,$250 thousand - <$1 million,Less than $250 thousand,1,16,1018202.48,16
2003,35:17.9,Defense,NC,Zero value,Zero value,$100 - <$500 million,1,1,0,1
2009,35:17.9,Defense,NC,Zero value,Less than $250 thousand,$1 - <$5 million,4,5,0,5
2009,35:17.9,Defense,NC,Zero value,$250 thousand - <$1 million,$250 thousand - <$1 million,32,34,0,34
2010,35:17.9,Defense,NC,Less than $250 thousand,$1 - <$5 million,$1 - <$5 million,3,6,356347.16,6
2004,35:17.9,Defense,NC,$250 thousand - <$1 million,$250 thousand - <$1 million,$250 thousand - <$1 million,2,4,833307.76,4
2005,35:17.9,Defense,NC,$1 - <$5 million,$1 - <$5 million,$1 - <$5 million,7,13,15639084.31,37
2001,35:17.9,Defense,NC,Deobligation,Zero value,Zero value,224,262,-11616302,262
2007,35:17.9,Defense,NC,Zero value,Less than $250 thousand,Less than $250 thousand,169,193,0,193
2007,35:17.9,Defense,NC,Less than $250 thousand,Less than $250 thousand,$5 - <$25 million,124,124,5688824.34,8039
2010,35:17.9,Defense,NC,Less than $250 thousand,$250 thousand - <$1 million,$250 thousand - <$1 million,16,27,2839488.64,39
2012,35:17.9,Defense,NC,Deobligation,Deobligation,Deobligation,1408,1752,-101181488.1,1758
2012,35:17.9,Defense,NC,Zero value,Less than $250 thousand,$250 thousand - <$1 million,3,3,0,3
2006,35:17.9,Defense,NC,$25 - <$100 million,$100 - <$500 million,$100 - <$500 million,1,1,42160000,1
2012,35:17.9,Defense,NC,$5 - <$25 million,$1 - <$5 million,$250 thousand - <$1 million,1,18,6174817.44,18
2008,35:17.9,Defense,NC,Less than $250 thousand,$250 thousand - <$1 million,Zero value,2,8,419790.16,8
2012,35:17.9,Defense,NC,$25 - <$100 million,$25 - <$100 million,$25 - <$100 million,10,50,425684645,50
2008,35:17.9,Defense,NC,Zero value,$250 thousand - <$1 million,Zero value,1,2,0,2
2003,35:17.9,Defense,NC,Zero value,Zero value,$25 - <$100 million,16,16,0,16
2009,35:17.9,Defense,NC,Less than $250 thousand,Less than $250 thousand,Less than $250 thousand,13940,17414,418318085.4,29957
2008,35:17.9,Defense,NC,Less than $250 thousand,Zero value,Zero value,431,829,23363789.32,829
2008,35:17.9,Defense,NC,Zero value,$1 - <$5 million,$1 - <$5 million,9,9,0,9
2012,35:17.9,Defense,NC,$25 - <$100 million,$25 - <$100 million,Deobligation,1,10,32570571,20
2013,35:17.9,Defense,NC,$250 thousand - <$1 million,$250 thousand - <$1 million,Deobligation,16,71,8455977.404,71
2010,35:17.9,Defense,NC,$250 thousand - <$1 million,Less than $250 thousand,Less than $250 thousand,8,35,3419800.23,35
2009,35:17.9,Defense,NC,Less than $250 thousand,$1 - <$5 million,$1 - <$5 million,1,1,151000,1
2009,35:17.9,Defense,NC,$5 - <$25 million,$5 - <$25 million,$5 - <$25 million,82,224,812477803,2941
2011,35:17.9,Defense,NC,Zero value,$1 - <$5 million,Zero value,1,2,0,2
2011,35:17.9,Defense,NC,$250 thousand - <$1 million,$1 - <$5 million,$1 - <$5 million,3,5,2314858.07,6
2009,35:17.9,Defense,NC,$1 - <$5 million,$1 - <$5 million,$250 thousand - <$1 million,4,16,6722689.16,16
2002,35:17.9,Defense,NC,Zero value,Zero value,$25 - <$100 million,6,6,0,6
2008,35:17.9,Defense,NC,Deobligation,Deobligation,Less than $250 thousand,1,4,-118574.05,4
2008,35:17.9,Defense,NC,Less than $250 thousand,Less than $250 thousand,Deobligation,16,50,968644.65,50
