"ContractingOfficeID","pNoEffComp","pEffComp","pPlatEnC","pPlatFnC","pPlatOther","pPlatLand","pPlatWnA","pPaltMnS","pPlatAir","pPlatVessel","pProducts","pServices","pRnD","pPscEnC","pPscOther","pPscFuels","pPscICT","pPscFRSnC","pPscPAMS","pPscERS","pPscEngines","pPscLnM","pPscMED","pPscMnS","pPscAir","pPscLand","pPscRnD","pPscShips","pPscCloth","pPriceFixed","pPriceTime","pPriceCost","pPriceOther","pFeeNone","pFeeRedermination","pFeeEPA","pFeeFixed","pFeeAward","pFeeIncentive","pFeeEffort","pIDV","pAward","pVehFSS","pVehSAC","pVehBPA","pVehPur","pVehDef","pVehMAC","pVehOIDV","pNoComp1Source","pCompNo Comp. (Unlabeled)","pComp1Offer","pComp2Offers","pComp3or4Offers","pComp5pOffers","pNoCompOther","pNoCompFollowOn","wavOffers","avOffers","lwavOffers","lavOffers","TotalValue","TotalCount","avSize","lavSize","MaxAnnualValue","ExcludeLow","ExcludeHigh"
"N00232",0.626158303004535,0.373841696995465,0.180254675725156,0.196968384106128,0.616757053470356,0.00207295307609773,0,0,0.0038871977503344,5.97358719280008e-05,0.898920011429853,0.100496963165751,0.000583025404396164,0.158931351038739,0.181194295611832,0.000593209762222695,0.0196344951258549,0.00523599051294908,0.0143121280528936,0.022074175601766,0.000639641374945574,0,0.0392401738722871,0.00137623640837216,0.0038871977503344,0.00207295307609773,0.000583025404396164,5.97358719280008e-05,0.550165390535381,0.999318225793958,0.000604215890135514,7.75583159061833e-05,0,0.999842312365833,0,0,0,0.00015768763416653,0,0,0.662581837442172,0.337418162557828,0.624378045018224,0.0104539141274094,0,0.339452467824002,0.00124024909721948,0.019296659938257,0.00517866399488801,0.18590595323762,0.0295884992620599,0.366199583025635,0.109071957163582,0.219744214560689,0.0451066291064528,0.0442841467723042,9.90168716572132e-05,2.22946982255489,4.15062761506276,1.05803984243192,1.44431796460342,75350090.3863356,4869,15475.4755363187,0.100519123778719,13833601.9194073,FALSE,TRUE
"N00242",0.462028265256536,0.537971734743464,0.204044865011006,0.508765626145668,0.0710518506798698,0.0450693730324456,0.0836969255009987,0,0.00646692230026291,0.0809044373297487,0.851429745458914,0.148570254541086,0,0.0777602036809844,0.52935408192619,0,0.122356210831974,0.00524096158309338,0.0192968524555837,0.00167622967043493,0.0260521467729581,0.0828835763779862,0,0.000486424174190495,0.00324388166226171,0.026020722401435,0,0.0809044373297487,0.0247242711331595,0.982037741448113,0.00514902869168207,0.0128132298602046,0,0.996652676361514,0,0,0,0.00334732363848599,0,0,0.981470105950795,0.0185298940492045,0.787261962539412,0.17617688358014,0.0140899451068752,0.00503080954809517,0.0137023125475149,0.00373808667796251,0,0.196111951985518,0,0.256204302184186,0.0175541264703132,0.498380304796511,0.0222414669171219,0.00950784764634975,0,2.60189473937243,4.88288288288288,1.18888300674785,1.50504602179521,41956334.9861754,1639,25598.7400769832,0.138013792162734,9373519.97482165,FALSE,TRUE
"N00244",0.512388277574091,0.487611722425909,0.255748523895867,0.163235953840241,0.525028799172022,0.011758631215547,0.00364515323053418,0.000387241700590105,0.0101141398357351,0.030081557109464,0.223352264751326,0.759516558557358,0.0171311766913161,0.0552388486378511,0.0930357289397996,0.000833642295222901,0.195799840718278,0.0837348444612629,0.431198778215384,0.035465225845305,0.00644395692032153,0.00342023929745669,0.0133178693171285,0.0010105549835628,0.00965443120693848,0.0082851055623679,0.0171311766913161,0.014663737832304,0.030766019075501,0.572715312628284,0.111693719066838,0.315060917206156,0.000530051098721796,0.708475326558284,4.20848583892812e-06,2.83141971517305e-05,0.265491414116005,0.0254679489469801,2.7365970185067e-06,0.000530051098721796,0.675480399112413,0.324519600887587,0.157245429660966,0.320475439511415,0,0.11335703473736,0.21146248224592,0.194125641074169,0.00333397277017008,0.152156705904033,0.0151736261122657,0.249825001251121,0.118313039925421,0.224575925059404,0.145546760460062,0.0913501094253633,0.00305883186232977,4.29618511288144,9.31176006314128,1.37374475377178,1.75667393766105,4334401781.06609,46769,92676.811158376,0.0966714292668034,873908615.18689,FALSE,FALSE
"N00253",0.552015076735644,0.447984923264357,0.418614138560616,0.0575340940431227,0.386566836347303,0.0025135702448901,0.0824644109010627,0.000458075760726031,0.00565700422548689,0.046191869916792,0.537181113599051,0.411796510978614,0.0510223754223346,0.378588753238906,0.0561470283015654,0.000164760553383809,0.0335246793698228,0.00925836777349165,0.354842407460558,0.0141549386272057,0.00769994113839236,0.0775028999253162,1.61177475362733e-05,0.00218801694694237,0.00564197173025747,0.00108606710199091,0.0510223754223346,0.00695799909582233,0.0012036755664742,0.52449631012584,0.0480470831059531,0.42742829093943,2.83158287770622e-05,0.592042861015312,0,1.84092211716731e-05,0.317335854884882,0.0905745590498566,0,2.83158287770622e-05,0.772539175847038,0.227460824152962,0.0254033547177368,0.399117243607837,0.000629252384693505,0.0928280337321488,0.134675536834187,0.347139558060302,0.000207020663094518,0.304173918394034,0.00354417143814116,0.221014375224251,0.135497718421121,0.144092303567987,0.168647028317048,0.0228150241156263,0.000215460521791657,5.44331825669827,6.20131578947368,1.44233665319526,1.71108379916767,1475626077.3725,11450,128875.639945196,0.254621463008363,297498668.378263,FALSE,FALSE
"N00259",0.746108071928173,0.253891928071827,0.121698286732326,0.161631530736452,0.713548142770803,0.00149624113418051,0.000423748799455385,0,0.00113625611632288,6.57937104602569e-05,0.801389163603021,0.196412734683058,0.00219810171392116,0.0890845079580385,0.103120878852011,0.000299651396369867,0.0285045590462319,0.00977974750193604,0.0586927760578334,0.0600808623572511,0.000333315992488919,0.000347221586950664,0.0393547897198053,0.000705088392614557,0.00113625611632288,0.00144044160583557,0.00219810171392116,6.57937104602569e-05,0.604856007991929,0.99980991301818,4.11814948977811e-05,0.000148905486922364,0,0.998831943635558,0,0.00071178136066779,0,0.000439062985058982,1.72120187151285e-05,0,0.503431838908649,0.496568161091351,0.355595656116956,0.110801390056994,9.04515904736237e-06,0.494632436355701,0.00717306346808651,0.0114615658613155,0.0203268429818984,0.0896262559689322,0.0455961528378893,0.481141483008053,0.103100317179995,0.102979830260839,0.0477098517121772,0.123571149588592,0.00627495944352314,2.0314079830474,5.51039260969977,0.960124333657719,1.55103372864993,531187453.73318,26167,20299.8988700722,0.0414688102151659,70851264.4078805,FALSE,FALSE
"N00281",0.766743626255143,0.233256373744857,0.402052752203265,0.411197713800695,0.172743313273477,0,0.00406716525645604,0,0.00993905546610676,0,0.819770894234445,0.180229105765555,0,0.343602831697897,0.420185141678043,0,0.0268479612066447,0.0121743061561006,0.0872060851162551,0.0540007532865548,0,0.00406716525645604,0,0,0.00993905546610676,0,0,0,0.0419767001359423,1,0,0,0,0.9933336509334,0,0,0,0.0066663490665996,0,0,0.976277654346767,0.0237223456532332,0.91352379980655,0.00840554765224027,0.00578442305913954,0,0.0239099011045426,0.0244789472207763,0.0238973811567517,0.168787883505338,0,0.553607154548956,0.0218028381200095,0.199818081030493,0.0121483414199637,0.00337255710163924,0.0404631442735992,1.7181098917788,4.26785714285714,0.911030361705296,1.42560095662339,7449664.30468205,422,17653.2329494835,0.339522809240054,1897494.23963134,FALSE,TRUE
"N0031A",1,0,0.169839814751207,0.440849790961773,0.305598629009123,0.0703686516864225,0,0,0.0133431135914746,0,0.957001807685055,0.0429981923149448,0,0.110669246905694,0.517333713452896,0,0,0,0,0.0429981923149448,0.086541027216991,0,0,0,0,0.0133431135914746,0,0,0.229114706518,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,588288.579650597,52,11313.2419163576,0.696797593987967,307107.826269408,TRUE,TRUE
"N00383",0.955659645150755,0.0443403548492454,0.125633515414476,0.0537470795822877,0.0324117763162916,0.0111999297931388,0.017222587907524,0.00282292336092249,0.755161472886229,0.00180071473913071,0.996388395254368,0.00358031308146574,3.12916641659568e-05,0.115734793486611,0.0809510826699724,5.32067034838699e-05,0,0.00129444019704544,0.00166471984430437,0.000621153040115928,0.271733780298186,0.0064526693755125,0,0.003444697373399,0.501106082732618,0.0151160178678203,3.12916641659568e-05,0.00176173428057079,3.43304661943956e-05,0.972202725679395,7.1597576102578e-05,0.0277245030149394,1.17372956284007e-06,0.947046880921541,0.00314582229672676,4.68412789162082e-05,0.0139465356697714,8.15234238415981e-06,0.035804593761098,1.17372956284007e-06,0.910498790612964,0.0895012093870355,0.00084234540028218,0.81484580316584,0,0.0276266992427866,0.0619015780178172,0.0637142703792888,0.0310693037939847,0.799326434085021,0.00914588411465206,0.0557011446701419,0.0321140290466744,0.00594802971133432,0.00347109326936914,0.0933093247110405,0.000984060391767037,1.70968139226589,6.25235109717868,0.927314955659348,1.78284391668556,20566995006.2934,54587,376774.598462882,0.0566563811521586,2845082475.72581,FALSE,FALSE
"N00406",0.563610720726938,0.436389279273063,0.150738598365467,0.332002517961234,0.443148044006324,0.0138906210520793,0.00503310436505131,9.50704377947203e-05,0.00287442867900234,0.0522176151330467,0.557873328286198,0.442100030844342,2.66408694592978e-05,0.0870721205249644,0.368679922251328,0.000787150294030753,0.0439769403210686,0.0652133787130508,0.218590840333683,0.109718789637319,0.0172665639336857,0.000927863725882612,0.00460008183922117,0.00406483509696043,0.00242647741248253,0.00863414575722822,2.66408694592978e-05,0.0416085617217666,0.0264056875678696,0.779636293496462,0.0891286354275097,0.131230397583557,4.67349247074139e-06,0.86656503636024,0,0.00210661773075594,0.0968985624635838,0.0344000604962025,2.50494567474974e-05,4.67349247074139e-06,0.403498661615279,0.596501338384721,0.0879624089509266,0.224142685923554,2.2905963157876e-05,0.464351592920306,0.132617217058067,0.0767314072218643,0.0141717819621248,0.175657962495156,0.0463322268794202,0.223053997832142,0.188014944831871,0.130014328121301,0.124053577667369,0.106983326703037,0.00588963546970182,3.07798291030854,6.87018255578093,1.23159062685841,1.75363884838455,1617202144.80843,95743,16891.0744890846,0.0217994415428921,253285536.288881,FALSE,FALSE
"N00421",0.638465982967154,0.361534017032846,0.261018490143652,0.0132011898814977,0.536070995977777,0.00152830293274411,0.00532718551689802,0.0172616411330232,0.165517837286361,7.43571280468932e-05,0.163586229835687,0.674035146945978,0.162378623218335,0.0649051452949286,0.0119779091048789,9.38032717379376e-06,0.077580205463829,0.00269147601823674,0.49381123601282,0.0999442520009811,0.00795985404623178,0.00507463922538952,7.9774501109029e-06,0.0111337971528049,0.0571994026784517,0.00139349663823156,0.162378623218335,7.43571280468932e-05,0.00385824823954943,0.218821879855487,0.0493536443853629,0.731697933710416,0.000126542048734413,0.302093577751635,0,0.00161117173565248,0.638285450453813,0.0377733147265341,0.0201099432836312,0.000126542048734413,0.679639869449605,0.320360130550395,0.0195540763897405,0.294416099205602,0.000659791797394993,0.0144481274936858,0.30591875484144,0.358965271006879,0.00603787926525783,0.190259675972064,0.0108322087940797,0.410442306623379,0.155301223194295,0.0978867954903766,0.110265216618655,0.0218178841505549,0.003194689156595,2.984130665394,6.8364099299809,1.10098734279191,1.66938831878065,17753201089.9377,24992,710355.357311848,0.2920490495469,2217651619.04026,FALSE,FALSE
"N00600",0.605833224164079,0.394166775835921,0.178648316825451,0.0535651439437567,0.741442387203372,0.000960284256900486,0.0008651209521626,0,0.024518746818357,0,0.133951275066898,0.8599845023242,0.00606422260890232,0.0656640537709731,0.0418264352346813,0.00100125953108928,0.0994232955109309,0.00600602356302956,0.594393776466082,0.135561936968602,0.000675226903162909,0,0.0245994698155553,0.000207157144363299,0.0169485059264582,0.000285057353737577,0.00606422260890232,0,0.00734357920243223,0.841441596137191,0.012491361304088,0.146067042558721,0,0.853932957441279,0,0,0.146067042558721,0,0,0,0.643354433517627,0.356645566482373,0.267745225670607,0.372417622166485,0,0.101450409276471,0.255195157205902,0.00319158568053504,0,0.148811395659446,0.0684742274314148,0.265175806606454,0.106974900899332,0.0672436193326354,0.277551700497569,0.0657683495731492,0,3.29142834623473,2.52173913043478,1.30787650627659,1.17012992522377,30306244.9791224,215,140959.278972662,0.40084444182566,30225385.5321177,FALSE,TRUE
"N00604",0.299359554276528,0.700640445723473,0.151747587517397,0.632622408696131,0.192584419611738,0.00974152116242856,0.000751906214929287,9.00969378747183e-06,0.00182608801946733,0.0107170590841218,0.184584912544594,0.814823598210458,0.000591489244947274,0.0493915087443758,0.102974611183861,0.00418837050568659,0.0965563408184293,0.547058186319297,0.105003480756319,0.0353339309394805,0.00267864545442158,0.000576032588311647,0.030871659376932,0.000266329522062204,0.00134532635174952,0.00590468482053837,0.000591489244947274,0.0103224136126447,0.00693698976094296,0.638788369021537,0.0101268815080472,0.351084749470416,0,0.559631181972108,0,0.00396322156806994,0.0113734276155069,0.246290018872214,0.178742149972102,0,0.410686420602642,0.589313579397359,0.0806513252980416,0.28218713485342,0.00688890399536679,0.20559683853595,0.384145386795414,0.0356311749294378,0.00489923559236932,0.0571028925542385,0.0220063837126662,0.12427140870999,0.135462010344921,0.529316141119157,0.0427255290479211,0.0862567112417393,0.00285892326936714,3.45831723365037,5.77645305514158,1.40141307062176,1.64171183009583,1414710836.95335,22519,62822.9866758448,0.117452198371241,189789809.585812,FALSE,FALSE
"N00620",0.479877163797178,0.520122836202822,0.0243541588901652,0.674388308320254,0,0,0,0,0.301257532789581,0,0.721292175964786,0.278707824035214,0,0.0243541588901652,0.39568048428504,0,0,0.278707824035214,0,0,0,0,0,0,0.301257532789581,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.721292175964786,0.278707824035214,0,0,0,0,0,0,0,0.33374311532149,0.284865438061169,0.235257398141653,0,0.146134048475688,0,1.90108792605456,2.33333333333333,1.02305993749377,1.161161358102,336425.430260809,14,24030.3878757721,3.20757458101937,126616.963911036,TRUE,TRUE
"N00621",0.241716358443112,0.758283641556888,0,0.316753404337492,0.683246595662508,0,0,0,0,0,0.328669337620966,0,0.671330662379034,0,0.316753404337492,0,0,0,0,0,0,0,0,0,0,0,0.671330662379034,0,0.0119159332834743,1,0,0,0,1,0,0,0,0,0,0,0.328669337620966,0.671330662379034,0.328669337620966,0,0,0,0.671330662379034,0,0,0,0,0.241716358443112,0,0.758283641556888,0,0,0,2.51656728311378,1.8,1.21874934876983,0.970406052783923,407669.404037184,42,9706.41438183773,1.31296748440872,189678.346621905,TRUE,TRUE
"N00948",0.0747638869076278,0.925236113092372,0.0731992395499994,0.907060122221242,0.0197406382287583,0,0,0,0,0,0.990153804485948,0.009846195514052,0,0.0731992395499994,0.916954564935949,0,0,0.009846195514052,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.917326943736151,0,0.0826730562638487,0,0,0,0,0.858867573040658,0.141132426959342,0.858867573040658,0,0,0.141132426959342,0,0,0,0.0677328634124812,0,0.00703102349514658,0,0.925236113092372,0,0,0,2.98491629015073,2.81818181818182,1.38106674564269,1.32328098106899,605847.490346421,55,11015.4089153895,1.01888413799255,277160.445983979,TRUE,TRUE
"N00950",0,1,0.688573418555315,0.304767495946865,0,0.00665908549782004,0,0,0,0,0.636451450781718,0.363548549218282,0,0.425298327892603,0.204494037391295,0,0,0.0159078069929733,0.263275090662712,0.0843656515625963,0,0,0,0,0,0.00665908549782004,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,3,1.38629436111989,1.38629436111989,1122858.60234151,53,21186.0113649341,0.474905751755801,1040862.10482957,TRUE,TRUE
"N0463A",0.497614832496846,0.502385167503154,0.0989472722437371,0.183869159118177,0.660663513981112,0.000458228915181727,0,0,0.00079112166354476,0.0552707040782482,0.388481268577657,0.428004203059557,0.183514528362786,0.0519712490082768,0.265684633467423,0,0.045268094986585,0.00156308987145486,0.356731335719892,0.0244416824816253,0.00122203419101231,0,0,0.000621045331849927,0.00079112166354476,0,0.183514528362786,0.0552707040782482,0.0129204808373022,0.678914347629736,0.0251629606699132,0.293770725998166,0.00215196570218535,0.890563672136498,0,0,0.107284362161317,0,0,0.00215196570218535,0.251357123499828,0.748642876500172,0.175310721031335,0.00362488181074921,0.000632007483679806,0.370123401140639,0.378519475359533,0.00679621230489309,0.0649933008691707,0.223074198745169,0.0118307268275805,0.223596598639308,0.124971087484095,0.0646136654441572,0.321865342466046,0.0297178696296674,0.000330510763976867,10.241344177898,9.59602649006623,1.83677334999561,1.78525146413509,31395370.3307751,1059,29646.2420498349,0.694923418960475,4914639.18380193,FALSE,TRUE
"N0464A",0.646479222255751,0.353520777744249,0.352352847736828,0.319733002412234,0.288376986788973,0.0263843810148853,0.0127347999881966,0,0,0.00041798205888343,0.843016213307303,0.156983786692697,0,0.319620054852732,0.426483811716146,0,0.00187073825928694,0.000609432133366826,0.14984383647156,0.00465977982848337,0.0309746882630148,0.0110676178302506,0,0,0,0.0262033644251706,0,0.00041798205888343,0.0282486941611046,0.88408174560929,0.11591825439071,0,0,1,0,0,0,0,0,0,0.814376362164196,0.185623637835804,0.807746148611999,0,0,0.176574391447955,0.0130622930726119,0.0013670423190942,0.00125012454834023,0.107209603904598,0.058998530827962,0.494509852618284,0.00751336369357724,0.3283822846062,0.00317247837373434,0.000213885975644725,0,1.83529433878698,2.41666666666667,0.976682710830543,1.10772896070617,28922052.0579483,789,36656.5932293387,0.238518998591364,12447910.1807161,FALSE,TRUE
"N0534A",0.447225742464654,0.552774257535346,0.523804752153543,0.345611134776279,0.0382739519155549,0.0363004065708679,0,0,0.0411335541966499,0.0148762003871056,0.954602990109397,0.0453970098906026,0,0.490118971950033,0.376230303982152,0,0.0138718413653948,0,0.00765478270968157,0.0238703858155263,0.0198139388381154,0,0,0,0.0172631683811236,0.0363004065708679,0,0.0148762003871056,0,1,0,0,0,1,0,0,0,0,0,0,0.992836117318238,0.00716388268176182,0.949879974313076,0.0303770496768169,0.0100121225462594,0,0.00750151809822748,0.0022293353656206,0,0.016971859672765,0,0.375635142626752,0.153655999767263,0.192495154348306,0.206623103419777,0.0546187401651362,0,3.69804529956204,7.86363636363636,1.28340119297848,1.91043832583,3706187.33216189,379,9778.85839620552,0.209578694620492,875858.418913136,TRUE,TRUE
"N0580A",1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,6481.47197261446,1,6481.47197261446,8.77685719385769,6481.47197261446,TRUE,TRUE
"N0610A",0.923054900963204,0.0769450990367963,0.0716426637083526,0.562988795374252,0.0922994571457494,0.127756965093095,0.0639717746591511,0,0,0.0813403440194007,1,0,0,0.0716426637083526,0.562988795374252,0,0,0,0,0,0.0831880841748523,0.0639717746591511,0,0,0,0.0445688809182423,0,0.0813403440194007,0.0922994571457494,1,0,0,0,1,0,0,0,0,0,0,0.986156523260391,0.013843476739609,0.98517090295742,0,0,0,0.0148290970425797,0,0,0.357148593412934,0.0444386840020794,0.486480172953238,0.0112285510962636,0.0328840504956896,0.0340195879055191,0.0156568399760934,0.0181435201581833,1.47435961992923,4.1304347826087,0.821684642899902,1.36645853510631,2029736.98596624,155,13095.0773288145,0.549338865157821,572768.442378739,TRUE,TRUE
