ContractingOfficeID,pNoEffComp,pEffComp,pPlatEnC,pPlatFnC,pPlatOther,pPlatLand,pPlatWnA,pPaltMnS,pPlatAir,pPlatVessel,pProducts,pServices,pRnD,pPscEnC,pPscOther,pPscFuels,pPscICT,pPscFRSnC,pPscPAMS,pPscERS,pPscEngines,pPscLnM,pPscMED,pPscMnS,pPscAir,pPscLand,pPscRnD,pPscShips,pPscCloth,pPriceFixed,pPriceTime,pPriceCost,pPriceOther,pFeeNone,pFeeRedermination,pFeeEPA,pFeeFixed,pFeeAward,pFeeIncentive,pFeeEffort,pIDV,pAward,pVehFSS,pVehSAC,pVehBPA,pVehPur,pVehDef,pVehMAC,pVehOIDV,pNoCompOther,pNoCompFollowOn,pNoComp1Source,pComp1Offer,pCompNo Comp. (Unlabeled),pComp2Offers,pComp3or4Offers,pComp5pOffers,wavOffers,avOffers,lwavOffers,lavOffers,TotalValue,TotalCount,avSize,lavSize,MaxAnnualValue,Exclude,ExcludeLow,ExcludeHigh
SP0599,0.082779006,0.917220994,0.190904651,0.33722807,0.444878988,0.012074764,0.005536607,0,0.000979979,0.008396941,1,0,0,0.190904651,0.782107058,0,0,0,0,0,0.000358895,0.005536607,0,0,0.000621084,0.012074764,0,0.008396941,0,1,0,0,0,1,0,0,0,0,0,0,0.904496573,0.095503427,0,0.210527601,0,0.048852768,0.046650659,0.693968972,0,0.065880678,0,0.007169505,0.010822122,0,0.916127695,0,0,1.988325018,1.9,1.093878491,1.058065778,9363734.981,1217,7694.112556,0.043731694,6223723.037,FALSE,FALSE,TRUE
SP0600,0.11517513,0.88482487,0.000413328,0.0431261,0.956201052,8.18E-05,1.69E-05,0,2.29E-07,0.000160578,0.949713321,0.050194841,9.18E-05,9.92E-06,0.016743838,0.928983769,0.000403143,0.043072597,0.005089672,0.001620532,6.43E-07,0,8.90E-06,2.21E-07,2.29E-07,1.37E-07,9.18E-05,0.000160578,0.003813988,0.997291061,0.00264512,4.31E-06,5.95E-05,0.092061192,0.004682503,0.902879439,0,0.000325262,9.45E-06,4.21E-05,0.947539326,0.052460674,0.00441946,0.928141682,2.34E-05,0.00250517,0.049940999,0.014801708,0.000167554,0.001565716,0.000118926,0.004682081,0.015885544,0.000466204,0.032802953,0.048124889,0.896353687,24.25251975,18.56569095,2.948201106,2.244676632,1.51034E+11,26534,5692107.975,0.246984336,22414221512,FALSE,FALSE,FALSE
SP0700,0.286573516,0.713426484,0.253091124,0.041827742,0.279271604,0.346374204,0.041330588,0.005765814,0.021814993,0.010523931,0.981170451,0.017838727,0.000990822,0.250834136,0.301537767,0,0.000326899,0.005597838,0.002847956,0.009066033,0.094522939,0.041288574,0,0.006476513,0.014873192,0.261521915,0.000990822,0.009818275,0.00029714,0.999991641,4.81E-06,3.55E-06,0,0.838706813,0.011025342,0.146169755,3.55E-06,0.002898018,0.001196525,0,0.808293385,0.191706615,0.012206679,0.756093228,0,0.172661623,0.020129282,0.038517789,0.000391399,0.014202435,8.58E-06,0.216463716,0.049246624,0.00914302,0.513795286,0.095127589,0.102012745,4.756559205,10.63760218,1.320337942,2.044094114,2054488453,112090,18328.91831,0.004074401,1197325014,FALSE,FALSE,FALSE
SP0709,0.412064093,0.587935907,0,0,0.629508271,0,0.080431037,0,0.028983549,0.261077143,1,0,0,0,0.629508271,0,0,0,0,0,0,0.080431037,0,0,0.028983549,0,0,0.261077143,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.412064093,0.587935907,0,0,2,2,1.098612289,1.098612289,105838.3983,10,10583.83983,1.156967811,105838.3983,TRUE,TRUE,TRUE
SP0710,0.305257892,0.694742108,0.075070195,0.325001769,0.599751579,-3.12E-05,0.000105299,0,-0.000136257,0.000238584,0.188343226,0.811656774,0,0.056882376,0.128438064,0,0.016615238,0.271089256,0.200856171,0.317551875,0.00161847,0.000105299,0.005544235,0,-0.000136257,-3.12E-05,0,2.99E-05,0.001436579,1,0,0,0,1,0,0,0,0,0,0,0.57333074,0.42666926,0.138655341,0.427479188,0,0.051278679,0.376425498,0.000797945,0.005363349,0.139460868,0,0.016236162,0.1343104,0.014520257,0.101168665,0.186879386,0.407424261,5.072397986,3.781609195,1.615424681,1.379495244,54704663.82,622,87949.6203,0.694861047,40010108.29,FALSE,FALSE,TRUE
SP0711,0.234104331,0.765895669,0.001177722,0.072742697,0.125059167,0.66685646,0.110750765,0.003021877,0.003449706,0.016941605,1,0,0,0.001177722,0.184422113,0,0,0,0,0,0.160590999,0.113772642,0,0.012677979,0.003104961,0.511339584,0,0.012212228,0.000701771,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.073022421,0.158259664,0.617867683,0.028647924,0.122202308,3.225595556,9.435897436,1.263686712,2.133428204,9193328.865,754,12192.74385,0.040448792,6477801.216,FALSE,FALSE,TRUE
SP0720,0.094049419,0.905950581,0.002761232,0.00058488,0.98483565,0.009568024,0,0,0.000648108,0.001602107,0.999745257,0.000254743,0,0.002761232,0.985165787,0,0,0,0.000254743,0,0.002906228,0,0,0,0.000648108,0.006661796,0,0.001602107,0,1,0,0,0,1,0,0,0,0,0,0,0.209447109,0.790552891,0,0.110804077,0,0.631930587,0.158622303,0.098643032,0,0.001075441,0,0,0.077437791,0.015317169,0.558763243,0.092230923,0.255175434,4.050510165,11.22222222,1.411817424,2.23030991,37290409.24,2536,14704.42005,0.023332998,35340595.88,FALSE,FALSE,TRUE
SP0730,0.153710112,0.846289888,0.130571494,0.243740683,0.238408799,0.003506723,0.072438957,0,0,0.311333344,1,0,0,0.130571494,0.446701166,0,0,0,0,0,0,0.072438957,0,0,0,0.003506723,0,0.311333344,0.035448315,1,0,0,0,0.398577353,0,0.601422647,0,0,0,0,1,0,0,0.670209872,0,0,0,0.329790128,0,0,0,0,0.153710112,0,0.838629534,0.002021013,0.00563934,2.016870496,8.882352941,1.050273176,1.602313154,17524729.11,1887,9287.084849,0.023494385,14908596.77,FALSE,FALSE,TRUE
SP0740,0.160797667,0.839202333,0.030663933,0.131347035,0.289997004,0.469478686,0.047431175,0.00419304,0.01883165,0.008057477,1,0,0,0.029882283,0.401124352,0,0,0,0,0,0.036024849,0.048685876,0,0.023158025,0.018387576,0.435115349,0,0.00762169,0,1,0,0,0,0.920862244,0,0.079137756,0,0,0,0,0.394802183,0.605197817,0.017678623,0.335012277,0,0.487512135,0.117685683,0.042111282,0,0.006797182,0,0.110808838,0.037064751,0.006794947,0.589290669,0.105285577,0.143958037,3.443064727,9.675159236,1.330630167,2.095122738,166571699.6,9755,17075.52021,0.015158547,87930455.25,FALSE,FALSE,FALSE
SP0749,0.59048705,0.40951295,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.59048705,0,0.40951295,0,0,1.40951295,1.5,0.859190393,0.895879735,7316.172089,2,3658.086045,4.448989603,7316.172089,TRUE,TRUE,TRUE
SP0750,0.225056986,0.774943014,0.003871793,0.015356589,0.052161093,0.624493638,0.063998505,0.000107745,0.239234821,0.000775816,0.9999882,1.18E-05,0,0.003871793,0.067292299,1.47E-05,0,0,1.18E-05,0,0.112160716,0.064040672,0,0.000264465,0.000440323,0.751614976,0,0.00028826,0,0.999702164,0.000297836,0,0,0.955452438,0,0.039130831,0,0.00541673,0,0,0.691586135,0.308413865,0,0.676272356,0,0.179887002,0.128529406,0.015311236,0,0.015667174,0,0.169851145,0.032888331,0.004883418,0.309944772,0.315839984,0.150925176,3.937403303,10.77666667,1.429394357,2.163973661,1160938874,41987,27649.96008,0.010774186,364036274.2,FALSE,FALSE,FALSE
SP0759,0.945623259,0.054376741,0,0,0,0.937741865,0.062258135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.062258135,0,0,0,0.937741865,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.001533533,0.944089725,0.022539258,0.031837483,0,2.783500176,2.5,1.305195241,1.212066399,3580818.529,15,238721.2353,2.450311088,3568978.668,TRUE,TRUE,TRUE
SP0760,0.117361105,0.882638895,0.034591751,0.016569981,0.674326063,0.125536637,0.003711886,0,0.043535985,0.101727697,0.999940573,5.94E-05,0,0.033118588,0.689133686,0,0,0,5.94E-05,0,0.033456052,0.003606144,0,0.001684342,0.043142126,0.094730595,0,0.100944709,0.00012433,1,0,0,0,0.902869283,0.001512557,0.09561816,0,0,0,0,0.552049044,0.447950956,0,0.518092662,0,0.389657798,0.058293158,0.033956381,0,0.008425865,0,0.084442452,0.018021784,0.005872123,0.633102832,0.103424627,0.146710318,3.359967782,9.052083333,1.326178599,2.013407231,192918586.8,10513,18350.47911,0.024266326,76879459.68,FALSE,FALSE,FALSE
SP0833,0.828236636,0.171763364,0.032828922,0.525294851,0.44083269,0.001043537,0,0,0,0,0.012092815,0.967161439,0.020745746,0.001871389,0.009177889,0,0.030957533,0.461032652,0.437355563,0.031999245,0,0,0.005816446,0,0,0.001043537,0.020745746,0,0,1,0,0,0,0.989939733,0.000334849,0,0,0,0.009725418,0,0.103527886,0.896472114,0.032625098,0.070902788,0,0.183274276,0.713197838,0,0,0.368522278,0,0.308697728,0.136235835,0.014780795,0.047326715,0.002574771,0.121861878,4.080375093,5.095238095,1.353507827,1.437646573,23914168.18,103,232176.3901,0.955580005,23511966.39,FALSE,FALSE,TRUE
SP0900,0.290838712,0.709161288,0.926666155,0.021904228,0.011926624,0.006419777,0.016525362,0.012952417,0.003605435,0,0.999768105,0.000231895,0,0.926561975,0.033511888,0,0,0,0.000231895,0,0.005718791,0.016525362,0,0.012997268,0.002357448,0.002053153,0,0,4.22E-05,1,0,0,0,0.967778671,0.002982754,0.029238575,0,0,0,0,0.914495407,0.085504593,0,0.854966594,0,0.076843463,0.008685806,0.059504137,0,0.021643749,0,0.094557293,0.172166573,0.003857353,0.562486295,0.087417686,0.057871051,2.352961903,7.747311828,1.126245467,1.932673743,309879678.4,12578,24636.64163,0.017013993,158182745.8,FALSE,FALSE,FALSE
SP0905,0.101420065,0.898579935,0.977895119,0.008513524,0.002103883,0.000360525,0.00032338,0,0.010803568,0,0.999223063,0.000776937,0,0.977895119,0.00984047,0,0,0,0.000776937,0,0.009219509,0.00032338,0,0,0.00158406,0.000360525,0,0,0,1,0,0,0,0.998905103,0,0.001094897,0,0,0,0,0.206030495,0.793969505,0,0.201296591,0,0.728088909,0.065880597,0.004733903,0,0.033056361,0,0.030149125,0.036006537,0.002247632,0.629014032,0.102465673,0.167060639,3.313087281,8.291139241,1.322272914,1.957610302,45747386.77,2996,15269.48824,0.035698074,24324610.89,FALSE,FALSE,TRUE
SP0911,0.120827005,0.879172995,0.917999392,0.040103478,0,0,0.019086633,0.003022088,0.019788411,0,1,0,0,0.917999392,0.040103478,0,0,0,0,0,0.01673155,0.019086633,0,0.003022088,0.00305686,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.050961672,0.069865333,0.856570171,0.022602824,0,1.969511029,1.857142857,1.083387877,1.023862554,2135786.745,156,13690.94067,0.23137608,1149735.023,TRUE,TRUE,TRUE
SP0920,0.169537803,0.830462197,0.807782152,0.13068803,0,0,0.048489193,0.012568129,0.000472496,0,1,0,0,0.807782152,0.13068803,0,0,0,0,0,6.30E-05,0.048489193,0,0.012568129,0.000409472,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.244846876,0.755153124,0,0.240773142,0,0.675604237,0.079548887,0.004073734,0,0.027586001,0,0.058863089,0.066666088,0.017304608,0.628702606,0.08242001,0.118457598,3.198079298,10.25925926,1.268914564,2.164313372,108364151.2,3700,29287.60843,0.03463106,63899422.81,FALSE,FALSE,FALSE
SP0930,0.067242244,0.932757756,0.978648678,0.000875168,0,0,0.001127121,0.001226124,0.018122909,0,1,0,0,0.978648678,0.000875168,0,0,0,0,0,0.015625821,0.001127121,0,0.001226124,0.002497088,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.241695356,0.758304644,0,0.221856158,0,0.734130067,0.024174577,0.019839198,0,0.009237499,0,0.008585453,0.048416883,0.001064219,0.621332417,0.127275565,0.184087964,3.599906973,12.27433628,1.348726026,2.258657051,74292061.62,4703,15796.7386,0.015944354,42867443.69,FALSE,FALSE,TRUE
SP0935,0.068370095,0.931629905,0.890683326,0.044114653,0.005957404,0.002233781,0.004045709,0.038022714,0.014942412,0,1,0,0,0.890390145,0.050035996,0,0,0,0,0,0.014498375,0.002898172,0,0.039206313,0.001083048,0.001887951,0,0,0,1,0,0,0,0.99988114,0,0.00011886,0,0,0,0,0.443999469,0.556000531,0,0.215057797,0,0.42068603,0.135314501,0.228941672,0,0.008419587,0,0.020298343,0.029888204,0.009474152,0.699060628,0.102485369,0.130373716,2.997776358,9.219298246,1.273189416,2.091488455,94246699.72,6936,13588.04783,0.016638991,56532790.32,FALSE,FALSE,FALSE
SP0960,0.187216044,0.812783956,0.960205675,0.00230338,0.001012347,0.00300113,0.001008384,0.01610876,0.0161495,0.000210825,1,0,0,0.960205675,0.002939603,0,0,0,0,0,0.012557846,0.001008384,0,0.01610876,0.003591654,0.00300113,0,0.000210825,0.000376124,1,0,0,0,1,0,0,0,0,0,0,0.15270741,0.84729259,0,0.152556388,0,0.617995124,0.229297466,0.000151022,0,0.002959995,0,0.090868305,0.070456543,0.021778692,0.639542752,0.087210411,0.087183303,2.723131002,9.043010753,1.211531015,2.029839466,86040172.27,3411,25224.32491,0.033748869,53248533.41,FALSE,FALSE,FALSE
SP0970,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.143867023,0,-8.143867023,0,9.143867023,0,0,-8.143867023,0,0,0,9.143867023,-8.143867023,0,9.143867023,0,0,-8.143867023,0,0,0,0,0,0,0,9.143867023,-8.143867023,0,2.47107776,2.5,1.234132915,1.242453325,12059.90783,3,4019.969278,7.701883807,12059.90783,TRUE,TRUE,TRUE
SP0999,0.1993086,0.8006914,0.921940495,0.078059505,0,0,0,0,0,0,1,0,0,0.921940495,0.078059505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.1993086,0,0.745730609,0.054960791,0,1.855652191,2,1.03361084,1.075055682,220306.3495,22,10013.92498,1.055266904,116571.3264,TRUE,TRUE,TRUE
SP3100,0.304477948,0.695522052,0.162744014,0.617145538,0.214728883,0.001948877,0.000484938,2.84E-05,0.002828425,9.09E-05,0.250226201,0.749724879,4.89E-05,0.072848948,0.164355958,0.000111619,0.085687679,0.566096693,0.052505699,0.04285148,0.002820714,0.000488747,0.002583328,0.000288928,0.002734355,0.001829811,4.89E-05,8.81E-05,0.004658972,0.96972587,0.02782179,0.00243173,2.06E-05,0.871360097,0,0.0094799,0,0,0.119139392,2.06E-05,0.680652722,0.319347278,0.209063894,0.450760153,0,0.067159486,0.252266483,0.008155816,0.012594168,0.079242316,0.0034544,0.007569072,0.314441299,0.000191592,0.107333361,0.126443575,0.361324385,4.470500865,5.990353698,1.434174686,1.686161296,1270297910,10512,120842.6475,0.123335732,330933773.1,FALSE,FALSE,FALSE
SP3300,0.180744873,0.819255127,0.207381732,0.677917688,0.109312647,0.003133169,0.000562927,3.70E-06,0.001554564,0.000133571,0.219124174,0.780313991,0.000561835,0.061119774,0.141797693,0.002675148,0.14057128,0.586756231,0.028182522,0.021137321,0.004184436,0.000549944,0.003666637,0.000142491,0.001394717,0.002965866,0.000561835,0.000115807,0.0041783,0.791654158,0.068399134,0.139946708,0,0.677074416,0,0.008152809,0.055141351,0,0.259631424,0,0.329039961,0.670960039,0.079358863,0.177709654,0.001659113,0.104863358,0.567014495,0.041348173,0.028046344,0.126553485,0,0.023191306,0.058093621,0,0.123321948,0.254526059,0.414313581,5.734996133,7.719205298,1.696488397,1.900175875,1093691117,11800,92685.68792,0.128226422,251699344.7,FALSE,FALSE,FALSE
SP4400,0.09485642,0.90514358,0.023207481,0.946384987,0.030407532,0,0,0,0,0,0.043448346,0.956551654,0,0.019896363,0.023551982,0,0.002816105,0.935856139,0.016177537,0.001600394,0,0,0.000101478,0,0,0,0,0,0,1,0,0,0,0.999419888,2.36E-05,0.000556529,0,0,0,0,0.998703383,0.001296617,0.031229779,0.952997639,0,0.001152817,0.0001438,0.009183665,0.005292299,0.04541826,0,0.010095827,0.042059731,3.05E-05,0.132217577,0.221470289,0.548707775,5.607451195,5.7875,1.773862842,1.764980093,296498418.9,20559,14421.83077,0.018019663,99746614.23,FALSE,FALSE,FALSE
SP4410,0.378862631,0.621137369,0.074613236,0.37722302,0.535412967,0.010916641,0.00012162,0,0.001789205,-7.67E-05,0.143858383,0.853337256,0.002804361,0.050873483,0.078563442,0.000127535,0.020767758,0.282641961,0.446614075,0.101913605,3.84E-05,0.00012162,0.001399857,0.001178945,0,0.01253712,0.002804361,-7.67E-05,0.000494525,1,0,0,0,1,0,0,0,0,0,0,0.55647193,0.44352807,0.105124257,0.441079639,0,0.092421091,0.351272595,0.009031523,0.001070895,0.314903945,0,0.011853515,0.128608587,0.004293757,0.213078537,0.065507323,0.261754336,8.343089816,4.692708333,1.725308047,1.485610989,137997629.6,2434,56695.82151,0.217847706,42489473.89,FALSE,FALSE,TRUE
SP4420,0.071267476,0.928732524,0,0.987430095,0.012569905,0,0,0,0,0,0.000198387,0.999801613,0,0,0.000198387,0,0,0.987430095,0.011723913,0.000647605,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.999977837,0,2.22E-05,2.000088653,4,1.098631068,1.522261219,49752787.24,2841,17512.42071,0.116757556,16128604.82,FALSE,FALSE,TRUE
SP4430,0.146847576,0.853152424,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.041199249,0,0,0.141419524,0.817381227,4.979504091,4,1.755000728,1.523471482,26694244.66,1767,15107.09941,0.111273091,8609895.933,FALSE,FALSE,TRUE
SP4500,0.090433516,0.909566484,0,0.999624167,0.000375833,0,0,0,0,0,-0.000726398,1.000726398,0,0,-0.000726398,0,0,0.999665092,0,0.001061306,0,0,0,0,0,0,0,0,0,1.000008768,-4.18E-05,3.30E-05,0,1,0,0,0,0,0,0,0.983721665,0.016278335,0,0.983721665,0,0,0.016278335,0,0,0.066021462,0,0.004937592,0.017260584,0,0.096890751,0.510754558,0.304135053,4.287827653,5.173913043,1.611160351,1.712985476,311397353.5,24685,12614.84114,0.013560109,70267398.97,FALSE,FALSE,FALSE
SP4510,0.31029933,0.68970067,0.027594699,0.49447508,0.468244314,0.006849821,0.002758702,0,7.74E-05,0,0.173044239,0.826674194,0.000281566,0.008107175,0.151529953,0.000234275,0.019190663,0.272805398,0.314540797,0.217936355,0,0,0.002200981,0,0,0.006662539,0.000281566,0,0.006510298,0.996185432,0.003814568,0,0,1,0,0,0,0,0,0,0.513115817,0.486884183,0.056603485,0.370978777,0.044377047,0.185572202,0.301560488,0.031060787,0.009847214,0.340142276,0.01699469,0.013388494,0.076589413,0,0.110845,0.208493522,0.233546604,6.156773103,5.65942029,1.658227731,1.635917584,204597371.9,2725,75081.60438,0.190808668,48164526.86,FALSE,FALSE,TRUE
SP4520,0.291797657,0.708202343,0,0.979411932,0.015258607,0.005329461,0,0,0,0,0.04908928,0.95091072,0,0,0.043759819,0,0,0.921228325,0.00027362,0.029408775,0.000169441,0,0,0,0,0.005160019,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.293148062,0.706851938,0,0.293148062,0,0.706851938,0,0,0,0,0,0,0.165874123,0,-0.000433554,0.588593587,0.245965844,3.754574377,3.111111111,1.503729362,1.325150971,57752236.26,2393,24133.82209,0.11519873,14648109.47,FALSE,FALSE,TRUE
SP4530,0.016488021,0.983511979,6.15E-05,0.991863969,0.006889831,0.001184659,0,0,0,0,0.010737947,0.989262053,0,0,0.009553288,0,6.15E-05,0.985787935,0,0.003412576,0,0,0,0,0,0.001184659,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.988197506,0.011802494,0.039211004,0.948986502,0,0.011802494,0,0,0,0.006595599,0,0.01050432,0.020610947,0,0.022440433,0.932562515,0.007286185,2.95368138,2.862068966,1.368962939,1.294788252,57255428.83,2543,22514.91499,0.098780965,21550281.24,FALSE,FALSE,TRUE
SP4700,0.832226,0.167774,0.790528468,0.086972771,0.122421301,5.05E-05,0,2.70E-05,0,0,0.268716834,0.727846486,0.003436681,0.229082519,0.039124141,0.000112331,0.545458721,0.077921248,0.084602636,0.016256413,0,2.70E-05,0.003607467,0.000256549,0,5.05E-05,0.003436681,0,6.38E-05,0.788311271,0.211482982,0.000205747,0,0.99923837,0,0.000642372,0.000105709,1.35E-05,0,0,0.699798626,0.300201374,0.386815844,0.235592945,0,0.019299089,0.283164988,0.040086559,0.035040575,0.051768169,0,0.267539237,0.459736179,0.05283964,0.14405924,0.010498206,0.013559329,1.394841142,2.363013699,0.828572956,1.090580912,431004945.5,1273,338574.1913,0.387852185,197908063.7,FALSE,FALSE,FALSE
SP4701,0.625287162,0.374712838,0.834842634,0.006433697,0.158308896,4.78E-05,7.41E-05,0,0.000292947,0,0.089103628,0.864624327,0.046272044,0.084185374,0.004499454,0,0.750607636,0.001825253,0.109728842,0.000203829,1.70E-05,7.41E-05,0.002258766,7.45E-06,6.95E-05,6.17E-05,0.046272044,0,0.000188998,0.931038308,0.012226444,0.053280176,0.003455072,0.934718725,5.44E-05,5.98E-05,0.041790231,0.000386693,0.019535054,0.003455072,0.819813133,0.180186867,0.167895888,0.144227252,0.100161603,0.012356828,0.16796532,0.372045037,0.035348071,0.025324839,0.005855135,0.124859966,0.468698463,0.000536799,0.239542496,0.047399758,0.087782545,2.513197536,6.405454545,1.009047318,1.570728576,3905539168,5607,696547.0249,0.28474085,793408319.6,FALSE,FALSE,FALSE
SP4702,0.504947246,0.495052754,0.196316317,0.447314786,0.355710587,0.000354719,0.00022164,1.70E-05,6.50E-05,0,0.181595795,0.818404205,0,0.117528839,0.061488467,9.19E-06,0.073823996,0.380070491,0.321811177,0.037106135,0.000739926,0.000238639,0.005592406,0,5.19E-05,0.000367768,0,0,0.001171063,1,0,0,0,0.999971353,0,0,0,2.86E-05,0,0,0.581601533,0.418398467,0.116198428,0.310497709,0.067664822,0.054541047,0.36396094,0.035476341,0.051660714,0.252924231,0.002417815,0.094622336,0.154850194,9.89E-05,0.046711458,0.288130352,0.160244736,3.90086439,5.860411899,1.400400873,1.676828222,321851451.7,2770,116191.8598,0.293888887,48001215.05,FALSE,FALSE,TRUE
SP4703,0.341917586,0.658082414,0.166653231,0.047562243,0.785064269,0.000427074,1.82E-05,0,0.000274995,0,0.051660213,0.948339787,0,0.036042626,0.009457911,0.005169625,0.129013265,0.037647192,0.778355844,0.002459265,4.07E-05,1.82E-05,0.000864221,1.13E-05,0.000274995,0.000427074,0,0,0.000217855,0.877997276,0.122002724,0,0,0.995557047,0,0.004307515,0,0,0.000135438,0,0.768355988,0.231644012,0.206594522,0.142963049,0.3720016,0.023196095,0.208497954,0.018343747,0.028403032,0.139463743,0.002236005,0.066782193,0.131790675,0.000247729,0.071914124,0.1620929,0.425472631,5.382094192,7.753333333,1.655963656,1.624936573,1101515238,3428,321328.8327,0.440382533,276905472.1,FALSE,FALSE,FALSE
SP4704,0.469307036,0.530692964,0.970830669,0.011222171,0.01794716,0,0,0,0,0,0.357058715,0.642941285,0,0.354999365,0.001303815,0,0.615075769,0.009918356,0.007875688,0.010071471,0.000755535,0,0,0,0,0,0,0,0,1,0,0,0,0.993894483,0,0.006105517,0,0,0,0,0.839641652,0.160358348,0.366989576,0.431841139,0,0.103797525,0.057305666,0.024747003,0.015319092,0.013395838,0.002152368,0.063733267,0.387605091,0.001202058,0.29563457,0.072411135,0.163865672,2.659478202,6.97972973,1.118262026,1.739807956,46066181.93,585,78745.61014,0.451002407,14898165.17,FALSE,FALSE,TRUE
SP4705,0.599297641,0.400702359,0.598633672,0.110797983,0.284779341,0.004116207,0.00030376,0,4.78E-05,0.00132126,0.466148056,0.487996087,0.045855857,0.413834963,0.047680151,0.000145085,0.172082801,0.070048808,0.211834806,0.028397249,0.000238943,0.000205693,0.005632423,0.000736585,4.78E-05,0.000400757,0.045855857,0.00132126,0.001536844,0.960144111,0.038438127,0.000468918,0.000948845,0.999040084,0,0,0,1.11E-05,0,0.000948845,0.701614329,0.298385671,0.504883569,0.072834778,0.025296369,0.079586305,0.220169866,0.057259129,0.039969983,0.101155417,0.044584502,0.145190375,0.304300357,0.004360668,0.086309426,0.277189981,0.036909274,2.449809961,4.186351706,1.132890349,1.418850199,420886684.6,3284,128162.815,0.476908827,68692376.14,FALSE,FALSE,FALSE
SP4706,0.72486378,0.27513622,0.610840884,0.002651077,0.386485215,2.28E-05,0,0,0,0,0.19828719,0.748634963,0.053077847,0.191252218,0.006889998,0,0.417695322,0.00024344,0.330597183,9.90E-05,8.86E-05,0,0,0,0,0,0.053077847,0,5.64E-05,0.995963916,0.004036084,0,0,1,0,0,0,0,0,0,0.806885202,0.193114798,0.676447705,0.120054298,0,0.011930464,0.181184334,0.001987225,0.008395974,0.003047895,0.171087766,0.308155905,0.242572215,0,0.067491355,0.155001166,0.052643699,2.563215378,3.208955224,1.137975718,1.297547555,193569010.7,495,391048.5065,1.788383942,34916465.59,FALSE,FALSE,TRUE
SP4707,0.68169118,0.31830882,0.958445832,0.010120478,0.030229407,0,0,0,0.001204283,0,0.481676911,0.518323089,0,0.477900944,0.001661445,0,0.479634649,0.001514233,0.030229407,0.0069448,0.000910239,0,0,0,0.001204283,0,0,0,0,1,0,0,0,0.997628488,0,0,0,0.002371512,0,0,0.79215005,0.20784995,0.374806473,0.235470559,0.074132035,0.20784995,0,0.053397053,0.054343931,0.012075796,0,0.087173223,0.580179931,0.00203237,0.098482971,0.09071971,0.129335999,3.041640063,10.82424242,1.064212926,2.033308852,65562913.13,600,109271.5219,0.519286333,21539966.51,FALSE,FALSE,TRUE
